note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_keywords_merged,is_event_related,exclude_reason,publish_time,in_event_window,engagement
5284309460321435,#人民日报谈李荣浩单依纯版权风波#• 3月下旬：单依纯团队为演唱会申请《李白》授权，被李荣浩方书面拒绝。• 3月28日：单依纯在深圳演唱会仍强行演唱《李白》。• 3月29日：李荣浩公开维权，质问“如何呢，又能怎”。• 3月30日：单依纯道歉，李荣浩表示不要赔偿、要底线。二、人民日报核心观点...全文,1775389816,2026-04-05 11:50:16+08:00,51,117,0,1780546643249,https://m.weibo.cn/detail/5284309460321435,山东,7370872945,一口奶糖ovoo,f,https://m.weibo.cn/u/7370872945?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0082PqLvly8icrl07nq53j30u00u0dje.jpg?KID=imgbed,tva&Expires=1780557442&ssig=YWEhE3Deo5",李荣浩 赔偿,单依纯 道歉 李白|强行侵权 李白|李荣浩 赔偿,True,,2026-04-05 11:50:16+08:00,True,168
5283654576374196,李荣浩和工作室，同时发文！4月3日下午，歌手李荣浩，和工作室同步高调发文，发文时差前后不超过1分钟，官宣了“黑马世界”哈尔滨站5月3日开唱，门票火速售罄。就在不久前，李荣浩刚经历一场版权风波。3月底，单依纯团队申请《李白》商业翻唱授权被拒后，仍在深圳演唱会演唱，李荣浩直接晒音...全文,1775233679,2026-04-03 16:27:59+08:00,131,28,3,1780547307127,https://m.weibo.cn/detail/5283654576374196,河南,7790182972,一万年的娱,m,https://m.weibo.cn/u/7790182972?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.500.500.180/008vcOssly8i67grv8cefj30dw0dwt9q.jpg?KID=imgbed,tva&Expires=1780558106&ssig=LJOLfT6%2Bj5",单依纯 停唱 李白,单依纯 停唱 李白,True,,2026-04-03 16:27:59+08:00,True,162
5290557455990975,黄霄云抄单依纯是啥意思？,1776879453,2026-04-22 17:37:33+08:00,112,44,3,1780543963289,https://m.weibo.cn/detail/5290557455990975,北京,7712733173,葡萄味大裤衩,f,https://m.weibo.cn/u/7712733173?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/008pXQe9ly8id8vmcypa9j30qo0qoq5o.jpg?KID=imgbed,tva&Expires=1780554762&ssig=W0u86i6DNj",单依纯 道歉,单依纯 道歉,True,,2026-04-22 17:37:33+08:00,True,159
5283239087574423,被李荣浩圈粉了，幽默又大度，难怪杨丞琳会嫁给不帅的他李荣浩活跃了几天，圈粉了不少网友。这次不是因为歌，是因为他说话太有“活人感”了，根本不像个艺人。4月1日，网上突然传出“李荣浩抄袭”的说法，说他的歌《小眼睛》跟别人一模一样。结果李荣浩直接发了一篇长文回应，我没有抄袭！哪个...全文,1775134619,2026-04-02 12:56:59+08:00,111,34,12,1780546824334,https://m.weibo.cn/detail/5283239087574423,北京,7208224959,静瞰中,m,https://m.weibo.cn/u/7208224959?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/007ROYATly8g4h35wb4vdj30ig0igq4g.jpg?KID=imgbed,tva&Expires=1780557623&ssig=TbO1If%2BOvj",李荣浩 赔偿,单依纯 道歉 李白|李荣浩 赔偿,True,,2026-04-02 12:56:59+08:00,True,157
5292222683284034,#曾沛慈无缘演唱够爱#因为歌词版权无法授权，曾沛慈如今也不能完整演唱《够爱》。娱乐圈还有很多经典歌曲歌手本人都唱不了，邓紫棋早年多首金曲、苏打绿时期作品、大张伟部分老歌，都因版权纠纷无法登台演唱。对比之下李荣浩含金量越来越高，作品大多全原创牢牢握在自己手里。毛不易热门歌曲基本都是...全文,1777276475,2026-04-27 07:54:35+08:00,70,80,6,1780544894960,https://m.weibo.cn/detail/5292222683284034,上海,5253262985,幸运星-宋宋,f,https://m.weibo.cn/u/5253262985?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005Jw9G9ly8i5uze06vcpj30u00u0772.jpg?KID=imgbed,tva&Expires=1780555694&ssig=UnGlF%2Fccnk",李荣浩 版权,李荣浩 版权,True,,2026-04-27 07:54:35+08:00,True,156
5288653276580658,#单依纯李白风波后首个音综#单依纯借音综回归，是风波后以专业实力重建口碑的稳妥之选。版权争议源于授权被拒仍演唱，她已道歉、下架物料并承担责任，态度诚恳   。音综聚焦舞台改编，契合其唱功优势，能让舆论重归“以歌识人”。此举需吸取教训：严格合规、尊重版权，不触碰行业底线。期待她沉心打...全文,1776425462,2026-04-17 11:31:02+08:00,78,76,0,1780545505837,https://m.weibo.cn/detail/5288653276580658,广西,1994174394,娱金猪,f,https://m.weibo.cn/u/1994174394?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1024.1024.180/76dcafbaly8i1phyaitjsj20sg0sggon.jpg?KID=imgbed,tva&Expires=1780556305&ssig=EuS0kXS9rQ",单依纯 道歉 李白,单依纯 道歉 李白,True,,2026-04-17 11:31:02+08:00,True,154
5288258645000295,#吴向飞发李荣浩相关情况说明#好长的一片情况说明，有没有人来个省流版是不是还是在说李荣浩侵权了,1776331374,2026-04-16 09:22:54+08:00,113,32,3,1780549463856,https://m.weibo.cn/detail/5288258645000295,广东,5174190456,丨橙汁儿,f,https://m.weibo.cn/u/5174190456?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005EaniMly8idoj0w80hxj30u00u0aco.jpg?KID=imgbed,tva&Expires=1780560262&ssig=PJKRt4zhgk",单依纯 李荣浩 版权,单依纯 李荣浩 版权,True,,2026-04-16 09:22:54+08:00,True,148
5282651537673462,我问了做音乐版权的老师单依纯这事到底严不严重她沉默了一会说：其实比很多人想的还要严重一些。很多人还觉得“不就唱首歌吗，道歉赔偿就完了”，完全不是这么回事。重点根本不是“没申请版权”，而是团队提前主动找李荣浩方要授权，被明确拒绝后，依旧在商业演唱会上硬唱。音著协都直接定性...全文,1774994536,2026-03-31 22:02:16+08:00,88,40,1,1780547323302,https://m.weibo.cn/detail/5282651537673462,江苏,7376902851,糖梨下泡泡花,m,https://m.weibo.cn/u/7376902851?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.963.963.180/0083eJq3ly8ho6yraylzuj30qr0qrq4p.jpg?KID=imgbed,tva&Expires=1780558122&ssig=uqJqaETkZ%2F",单依纯 停唱 李白,单依纯 停唱 李白,True,,2026-03-31 22:02:16+08:00,True,129
5303638090056004,此账号发表的所有言论，意在取悦自己，并通过文字或图片强制干预他人的思想，如果翻阅之后出现不适等症状，恭喜你，怀了我的孩子谢娜对张杰+李荣浩对李白&lt;我对我心肝@TOP登陆少年-朱志鑫 @TOP登陆少年-苏新皓1912和女孩们网页链接放一个备注楼网页链接欧尼这是我的skm...全文,1779998119,2026-05-28 19:55:19+08:00,71,58,0,1780542590718,https://m.weibo.cn/detail/5303638090056004,山东,8395628059,瓷兔钕,f,https://m.weibo.cn/u/8395628059?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.1.1078.1078.180/009abcnNly8idq8g9hl9pj30ty0u0tc4.jpg?KID=imgbed,tva&Expires=1780553389&ssig=gawe3cMTfn",李荣浩 李白,李荣浩 李白,True,,2026-05-28 19:55:19+08:00,False,129
5282451959318023,【#单依纯四月有5场演唱会#】#单依纯后续演唱会正常举办# 3月30日晚，@百沐娱乐 发布关于单依纯「纯妹妹2.0」2026巡回演唱会武汉、郑州场次票务安排的公告，称为充分保障观众权益，武汉、郑州场次开启48小时限时自愿免责退票流程。“本次限时退票仅为票务服务优化安排，演唱会将按原定时间、地点正常举...全文,1774946953,2026-03-31 08:49:13+08:00,61,30,34,1780548002247,https://m.weibo.cn/detail/5282451959318023,,1751714412,大皖新闻,m,https://m.weibo.cn/u/1751714412?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/001Uy0Wgly8ia2ykszcvbj60go0got9n02.jpg?KID=imgbed,tva&Expires=1780558801&ssig=Lk9uu9sIbU",百沐 退票,百沐 退票,True,,2026-03-31 08:49:13+08:00,True,125
5282545278910870,【#音著协回应单依纯侵权唱李白##音著协将核查歌曲李白侵权事件#】日前单依纯在演唱会上演唱《李白》未获原作者李荣浩授权引发热议。单依纯公开称，演出前未进一步核实授权文件细节，之后才得知主办方实际并未签署《李白》的表演授权，将停止演唱并删除侵权物料片段。此前，李荣浩晒出署名为中国音乐著...全文,1774969202,2026-03-31 15:00:02+08:00,66,25,29,1780550003435,https://m.weibo.cn/detail/5282545278910870,,1751714412,大皖新闻,m,https://m.weibo.cn/u/1751714412?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/001Uy0Wgly8ia2ykszcvbj60go0got9n02.jpg?KID=imgbed,tva&Expires=1780560802&ssig=EHiwz47vyx",李荣浩 打响 版权,李荣浩 打响 版权,True,,2026-03-31 15:00:02+08:00,True,120
5283987513938102,#歌不是谁唱火的谁有版权#根据《著作权法》，歌曲版权天然属于词曲创作者，与演唱者是否带火作品无关。李荣浩对《李白》拥有完整著作权，即便单依纯翻唱引发热潮，版权仍归李荣浩。表演者仅享有邻接权（如署名权），商业翻唱必须获得词曲作者授权。单依纯事件正是典型：其团队申请翻唱被李荣浩方明...全文,1775313058,2026-04-04 14:30:58+08:00,62,44,13,1780541935019,https://m.weibo.cn/detail/5283987513938102,老挝,7413974020,GeishaCoffee,m,https://m.weibo.cn/u/7413974020?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0085Khk8ly8i7nk9p3dtcj30u00u0wi2.jpg?KID=imgbed,tva&Expires=1780552734&ssig=I%2BdBeqKAy3",强行侵权 李白,强行侵权 李白,True,,2026-04-04 14:30:58+08:00,True,119
5301501310536129,朵拉来啦卖货知识面也是极广下班以后律师函直接当被子盖“喝了TFBOYS当场合体”“李荣浩和单依纯喝了手拉手唱李白”“小澈喝了下一秒出纸质报告”“好果不榨汁，我们家连坏果都没有，纯科技勾兑”评论说太贵了，主播说你先别买，过几天就临期了，就便宜了 天真星的微博视频,1779488672,2026-05-22 22:24:32+08:00,96,22,0,1780542926149,https://m.weibo.cn/detail/5301501310536129,山东,7373875007,天真星,f,https://m.weibo.cn/u/7373875007?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008321JRly8idbubn127aj30u00u0409.jpg?KID=imgbed,tva&Expires=1780553725&ssig=0SslYZmKVz",李荣浩 李白,李荣浩 单依纯|李荣浩 李白,True,,2026-05-22 22:24:32+08:00,False,118
5282464592822367,#单依纯演唱会退票#看到单依纯武汉、郑州场开启48小时免责退票，真的挺感慨的。从深圳场版权争议发酵，到现在能无手续费全额退款，主办方确实回应了观众的诉求。之前武汉场早过了退票截止期，郑州场要扣30%手续费，不少人都卡在进退两难的地步。单依纯这边也一直在补救，不仅公开道歉、个人承担版权...全文,1774949964,2026-03-31 09:39:24+08:00,71,30,12,1780547345904,https://m.weibo.cn/detail/5282464592822367,北京,6035468986,创可脑洞说,m,https://m.weibo.cn/u/6035468986?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006AsdbYly8giccliczs1j30n00n0js1.jpg?KID=imgbed,tva&Expires=1780558145&ssig=naD%2BQj2aot",单依纯 停唱 李白,单依纯 停唱 李白,True,,2026-03-31 09:39:24+08:00,True,113
5284856617505360,李荣浩的拒绝邮件还热乎着，单依纯的《李白》已经在深圳唱响了。这不是改编，是强闯。音著协的婉拒函、版权公司的明确回复，白纸黑字全在歌手团队邮箱里躺着。团队说“信任合作方”，歌手说“没仔细看”，可台上那几分钟的每一个音符，都在扇原创者耳光。李荣浩晒出证据链时，问的不是钱，是四个字...全文,1775520268,2026-04-07 00:04:28+08:00,76,25,11,1780547194702,https://m.weibo.cn/detail/5284856617505360,浙江,1689653470,5G冲浪君,f,https://m.weibo.cn/u/1689653470?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/64b610dely8i0rllgkvi7j20e80e80t2.jpg?KID=imgbed,tva&Expires=1780557993&ssig=3s%2F2WXtTKe",单依纯 停唱 李白,单依纯 停唱 李白|单依纯 道歉 李白|李荣浩 赔偿,True,,2026-04-07 00:04:28+08:00,True,112
5282460965011868,#单依纯演唱会退票#【#主办方致歉单依纯本人能免责吗#】#单依纯与演唱会主办方共同侵权# 这两天，“李荣浩正面刚单依纯”登上热搜，起因是李荣浩公开指控单依纯在商业演唱会中未经授权演唱其原创作品《李白》。事件一爆发即引发网络哗然。据李荣浩公开的音著协确认邮件显示，单依纯方曾就该歌曲演唱...全文,1774949100,2026-03-31 09:25:00+08:00,53,27,31,1780548164806,https://m.weibo.cn/detail/5282460965011868,,1751714412,大皖新闻,m,https://m.weibo.cn/u/1751714412?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/001Uy0Wgly8ia2ykszcvbj60go0got9n02.jpg?KID=imgbed,tva&Expires=1780558963&ssig=IwfdFFGtjI",百沐 退票,百沐 退票,True,,2026-03-31 09:25:00+08:00,True,111
5289786233061782,雷军是真够小心的。开直播时在线人不少，有网友嫌单调，问能不能放首歌听听。没成想，向来爽朗的雷总却犯了难，生怕牵扯到版权问题。莫非是前段时间李荣浩和单依纯的版权争议，让他多了这份顾虑？我倒觉得这担心有点多余。要是我是歌手，知道雷总直播时放我的歌，感激都来不及，哪会怪他没版权？毕竟...全文,1776695580,2026-04-20 14:33:00+08:00,51,55,3,1780549313443,https://m.weibo.cn/detail/5289786233061782,浙江,7322674601,互联网领路人,m,https://m.weibo.cn/u/7322674601?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.400.400.180/007ZzcaRly8hfwu8f0ya2j30b40b4mxh.jpg?KID=imgbed,tva&Expires=1780560112&ssig=V2uKftNp9y",单依纯 李荣浩 版权,单依纯 李荣浩 版权|李荣浩 版权,True,,2026-04-20 14:33:00+08:00,True,109
5292370422663969,#单依纯近30天掉粉30万#第三方数据显示单依纯短视频账号近30天粉丝减少33.3万，主要与版权风波及演唱会市场反应相关。粉丝流失量级：据公开报道，单依纯短视频平台账号近30天内掉粉超33万，该数据源自第三方监测平台，反映其粉丝基数出现显著波动。 侵权事件冲击：2026年3月28日深圳演唱会中，单依纯...全文,1777311699,2026-04-27 17:41:39+08:00,53,51,0,1780549280654,https://m.weibo.cn/detail/5292370422663969,云南,7308848863,天空無非就是蓝色·-·,f,https://m.weibo.cn/u/7308848863?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007YDbt5ly8ideuc3hrmpj30u00u0djl.jpg?KID=imgbed,tva&Expires=1780560079&ssig=HLhVHwSTH0",单依纯 李荣浩 版权,单依纯 停唱 李白|单依纯 李荣浩 版权|单依纯 道歉|单依纯 道歉 李白|强行侵权 李白,True,,2026-04-27 17:41:39+08:00,True,104
5282572532712706,#李荣浩节目中玩游戏都想着版权#李荣浩的版权意识早已刻进职业本能，近期因单依纯演唱会强行侵权《李白》事件再度引爆全网，形成“自律 vs 侵权”的强烈反差。一、李荣浩：版权红线刻进DNA的名场面• 直播拒唱《成都》（2024）粉丝刷屏点唱赵雷《成都》，他第一反应追问：“我们可以放吗？会不会...全文,1774975700,2026-03-31 16:48:20+08:00,39,62,0,1780547682420,https://m.weibo.cn/detail/5282572532712706,湖南,6343292535,Ustinian闻·,f,https://m.weibo.cn/u/6343292535?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006VhO9Vly8idqfdps4rwj30u00u042u.jpg?KID=imgbed,tva&Expires=1780558481&ssig=%2Bn72tuX4LB",单依纯 停唱 李白,单依纯 停唱 李白,True,,2026-03-31 16:48:20+08:00,True,101
5284363696603519,#人民日报谈李荣浩单依纯版权风波#版权不是“李白”的醉话，每一句原创都该被温柔以待李荣浩喊话、单依纯道歉，一首《李白》掀起的风波，不只是两位歌手的“隔空对话”，而是整个行业的一次清醒剂。“先上车后补票”，补的是票，伤的是心。那些深夜推敲的旋律、反复打磨的歌词...全文,1775402746,2026-04-05 15:25:46+08:00,55,42,0,1780545750933,https://m.weibo.cn/detail/5284363696603519,河北,5599062735,不知名的呆毛1717,f,https://m.weibo.cn/u/5599062735?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0066V5Ztly8iasr0sc97cj30u00u0405.jpg?KID=imgbed,tva&Expires=1780556550&ssig=CsO2ueIFcV",单依纯 道歉 李白,单依纯 道歉 李白,True,,2026-04-05 15:25:46+08:00,True,97
5282069242185051,#单依纯希望让事件回归版权本身##单依纯道歉李荣浩#凌晨的道歉与深夜的回应，终于给这场版权风波画上了体面句号。单依纯长文担全责，停唱删物料、承诺全额赔偿，态度诚恳不甩锅，更主动呼吁粉丝理性，格局在线。李荣浩直言维权不为钱，选择不追究，只盼粉丝停止攻击家人，守住了创作者的底线，也留足了...全文,1774855706,2026-03-30 07:28:26+08:00,62,35,0,1780547537389,https://m.weibo.cn/detail/5282069242185051,河南,8460781528,经娱呢喃,f,https://m.weibo.cn/u/8460781528?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/009eAzMcly8i8k8h7iabjj30u00u0ju0.jpg?KID=imgbed,tva&Expires=1780558336&ssig=3rE2lZEe2e",单依纯 停唱 李白,单依纯 停唱 李白,True,,2026-03-30 07:28:26+08:00,True,97
5283584527044448,版权事件一-精致的利己主义者只要是男的就被吻上单依纯演唱会未授权唱李白李荣浩高举版权大旗怒批全网瞬间站队红帖扎堆为其赋魅塑造成原创守护者全网涌现大量吹捧其人品与道德的高流量红帖 疯狂吹捧其人品与道德 各类封神标题刷屏 将其塑造成内娱三观正人品佳格局大的标杆人物 核心夸赞其维权硬刚...全文,1775216978,2026-04-03 11:49:38+08:00,74,21,0,1780545962671,https://m.weibo.cn/detail/5283584527044448,浙江,5816380216,未抵岸,f,https://m.weibo.cn/u/5816380216?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006lCWc8ly8idqw2e3txkj30u00u0abd.jpg?KID=imgbed,tva&Expires=1780556761&ssig=C1Y3fq%2B63Y",单依纯 道歉 李白,单依纯 道歉 李白,True,,2026-04-03 11:49:38+08:00,True,95
5282473791721787,#李荣浩再曝指控单依纯原因#其实哪有什么别的隐情，这场沸沸扬扬的争议，说到底就是版权二字。 2026年3月28日，单依纯深圳演唱会演唱《李白》，次日李荣浩公开指控：申请授权被明确拒绝后，仍强行商业演唱，属故意侵权。中国音乐著作权协会随即发函，证实未发放任何授权，坐实“强行侵权”事实。 ...全文,1774952158,2026-03-31 10:15:58+08:00,61,33,0,1780547388294,https://m.weibo.cn/detail/5282473791721787,湖南,1777647783,sunshine-in0213,f,https://m.weibo.cn/u/1777647783?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.799.799.180/69f4c0a7ly8hoq5j4l128j20m70m776m.jpg?KID=imgbed,tva&Expires=1780558187&ssig=i44idw06Iu",单依纯 停唱 李白,单依纯 停唱 李白,True,,2026-03-31 10:15:58+08:00,True,94
