note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,platform,event,crawl_source
5286535013598177,预感单依纯要翻红了，不是靠翻唱，也不是靠道歉，而是这回武汉演唱会，她真的像“破壳”了。4月10日晚，单依纯重返武汉，6年前她在这里拿下《好声音》冠军，正式开启了职业歌手生涯，这次她带着《纯妹妹2.0》巡演归来，站上四面台，在沉浸式光影中，与全场粉丝一起大合唱，她当场哽咽：“听到大家跟我一起唱，真的太幸福了！”为了这一刻，她确实等了很久，就在前几天，演唱会还因主办方失误，开出了限时自愿退票通道，好在票一张没退，反而全部售罄。更关键的是，在风暴过后，她的工作室迅速“补课”，聘请了专业的律师和版权团队，把后续所有演出的版权问题落实得干干净净。感觉她是在哪里跌倒就在哪里站起来，要是能多出些自己的原创歌曲就更好了。,1775920429,2026-04-11 15:13:49+08:00,365,50,2,1780558061082,https://m.weibo.cn/detail/5286535013598177,安徽,7280518154,小弹幕dingm,f,https://m.weibo.cn/u/7280518154?luicode=20000061&lfid=5286535013598177&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/007WIjmaly8h2fvy8xwk0j30n00n074x.jpg?KID=imgbed,tva&Expires=1780567667&ssig=9UELhb4lNx",,weibo,李白侵权舆情,detail
5282270007006344,单依纯 作为依纯的粉丝，这件事我们都看到了。尊重原创、尊重版权，是每个音乐人、每个听众都该守的底线。依纯已经诚恳道歉、承担责任、承诺停唱《李白》、承担赔偿，我们支持她的决定。人都会犯错，重要的是知错就改。我们会陪着她，也会监督她，以后一定更严谨、更尊重每一份创作。也请大家理性看待，不引战、不攻击，一起守护好音乐。依纯，我们在。❤️#一文梳理单依纯侵权李荣浩争议#,1774903572,2026-03-30 20:46:12+08:00,356,63,5,1780558061040,https://m.weibo.cn/detail/5282270007006344,云南,7982774366,依纯崽,f,https://m.weibo.cn/u/7982774366?luicode=20000061&lfid=5282270007006344&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008IeUhgly8ia152bw4dgj30u00u077p.jpg?KID=imgbed,tva&Expires=1780567644&ssig=CFPnAV4LEm",,weibo,李白侵权舆情,detail
5282520171288690,#单依纯口碑恐需重建#从《中国好声音》冠军、被李健李荣浩双双看好的00后实力唱将，到如今因强行侵权演唱《李白》陷入全网争议，单依纯的口碑一夜崩塌，重建之路注定漫长。李荣浩晒出音著协未授权证明、明确拒绝授权的邮件记录，实锤侵权；单依纯从最初甩锅团队，到最终承认监督疏忽、担责赔偿、停唱该曲，态度虽有转变，但已难挽路人缘。曾以“尊重版权、爱惜羽毛”立住的好形象彻底破碎，被贴上“双标”“不尊重原创”的标签。演唱会票房、品牌合作、业内信任均受冲击，从“天才少女”沦为“侵权艺人”，代价沉重。版权是音乐人的底线，才华再高也不能越线。道歉容易，信任难回；口碑崩塌易，重建难。期待她真正吸取教训，用合规与作品重新赢回认可。单依纯口碑恐需重建 #单依纯李荣浩版权争议# 暴富小甜豆c的微博视频,1774963216,2026-03-31 13:20:16+08:00,307,123,3,1780558061028,https://m.weibo.cn/detail/5282520171288690,福建,6407652213,暴富小甜豆c,f,https://m.weibo.cn/u/6407652213?luicode=20000061&lfid=5282520171288690&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006ZDR3fly8icxb5jug15j30u00u0q54.jpg?KID=imgbed,tva&Expires=1780567620&ssig=w92HM%2F6AA4",,weibo,李白侵权舆情,detail
5283072528089415,#李荣浩表达 学文科有用#28号二巡开始，从晚上看直播到第二天一直在刷视频，舞美唱的歌都棒，李白是其中一首，之前在中山音乐节看过现场很high的。下午的时候突然刷到李荣浩的微博，我一看第一个反应就是为什么会出这么低级的错误，简直无法理解。然后，就一个念头，做错了就立正认罚，态度诚恳一点，这个事实很明确，如果没授权，你唱了，就是侵权，简单明了。哪怕话说的难听点，也得受着，错了就是错了没什么好说的。但有些极端粉丝，就是就要上去骂李，简直要被气死。对🥚没有任何好处。直至半夜，🥚发了一个较长的正式道歉，李除了说如那些骂人的粉丝之外，说翻篇过去了。以为这件事情就过去了，然而就在今天回旋镖来了，爆出李荣浩抄袭的事情和看到他的澄清，没忍住就想发发言，尤其看几个热搜，和一些言论。1.说李荣浩第一个长文堵死了单依纯的路，和预判了单依纯的回答。在我看来，作为一个老前辈肯定知道谈版权这个具体事情肯定不是🥚自己去做的，但是蛋及其核心团队是不是真的知道，明知被拒绝还坚持要唱，是百沐、还是合作方有意隐瞒抑或是单依纯本人抱着侥幸心理想先上车补票，这件事情就是罗生门，除非你有实锤证明是单依纯拍板了。就如同没有人可以你当初交的文件是不是误传，还是有意为之。不能你认为这件事情就是蛋主观强行侵权，而到了自己头上就是你们爱信不信，我又不是250没有那么傻，请一切以事实说话，这么说🥚也没有那么傻，事业上升期不给唱非要唱。2.比起第一点，观感更不好的是不要在演唱会上流眼泪博同情，这话听起来非常刻薄，也许你不了解，在没有发生这件事情以前几乎每一场演唱会都有哭，就是一个泪失禁体质，好在似乎29号晚上的状态还可以，顶住了。3.除此之外，李的通篇文章用了很多情绪化的表达，将单依纯描绘成一个忘恩负义的女孩，其实我是能理解他生气的点，比如李白这首歌的改编引发很多讨论和调侃，这种事情搁谁都会生气，而且他不喜欢这个版本，包括他说的维权并不是为了钱，我也相信，其实归根结底就是不想单依纯唱这首歌，一切都很合理。但是这种话语在一些粉丝看来活人化的话语，是极具煽动性的，这里面不仅包括粉丝、还有很多落井下石，看热闹，巴不得看单依纯倒霉的路人。4.尽管李的本意仅仅只是不想让🥚不在唱李白了并抒发下自己的不满，但是这次的节奏和影响非常大，双方的粉丝和解的可能性不大了，双方相安无事倒没事，一旦一方被另外一方抓住机会，就是一场战争。与此同时，一些看热闹，落井下石的路人对单依纯及其粉丝进行无差别攻击，一些审美上的主观评价也就算了，但是一些张冠李戴的，给看气笑了的造谣，包括但不限于，把28号哭的视频说成是29号当天的，28首里面5首翻唱说成一半翻唱，就连之前单依纯很早之前在抖音上和其他人互动说的夹着屁股唱这件事情说成是回应29号的事情，一首几分钟的歌截取几秒说做法的，甚至都不愿意看了几分钟，而这些都不是单依纯应该承受的，虽然不是李的本意，但确实造成了伤害。5.最后，我依然无法理性去思考这件事情为何会发生，都是今年是单依纯火速升咖年，怎么会犯这么低级的错误；不过反过来想太顺何尝是一件好事情，欲戴皇冠，必承其重。错了就是错了，认错认罚；然后就是，互联网都是有记忆，嘴下留德，得饶人处且饶人，尤其粉丝别瞎冲，才是对🥚好，当然谣言该澄清就澄清。,1775094908,2026-04-02 01:55:08+08:00,401,41,5,1780558061019,https://m.weibo.cn/detail/5283072528089415,浙江,2314149273,羊村SJC村长,m,https://m.weibo.cn/u/2314149273?luicode=20000061&lfid=5283072528089415&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/89ef1d99ly8ga9ep94bo1j20u00u0q5m.jpg?KID=imgbed,tva&Expires=1780567595&ssig=dvQWN3MaVd",,weibo,李白侵权舆情,detail
5304700355740849,#李荣浩# 黑🐴镇-贵阳站终于听到现场   “正版”  《李白》，特别后面镇长打完架子鼓全场大合唱李白，这现场改编的《李白》太燃啦🔥，全场瞬间炸💥，镇长行走的乐器库🎸🎹🥁华语乐坛公认的全能音乐人#李荣浩黑马世界巡回演唱会# 贵阳·贵阳奥林匹克体育中心 倪哆哆oO雲面包的微博视频,1780251384,2026-05-31 18:16:24+08:00,357,53,38,1780558061008,https://m.weibo.cn/detail/5304700355740849,贵州,6479414169,倪哆哆oO雲面包,m,https://m.weibo.cn/u/6479414169?luicode=20000061&lfid=5304700355740849&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0074uXC9gy1ial2e8ywdkj30u00u00w1.jpg?KID=imgbed,tva&Expires=1780567572&ssig=Hx%2FWamghTt",,weibo,李白侵权舆情,detail
5289910278818817,以防大家没看过#黄霄云# 粉丝给 #单依纯# 的道歉信以及道歉视频,1776725155,2026-04-20 22:45:55+08:00,420,46,9,1780558060996,https://m.weibo.cn/detail/5289910278818817,广东,7906430406,純詪,m,https://m.weibo.cn/u/7906430406?luicode=20000061&lfid=5289910278818817&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008D4zJ4ly8i62p6bscczj30u00u0q66.jpg?KID=imgbed,tva&Expires=1780567550&ssig=%2B7Zpys9lB%2F",,weibo,李白侵权舆情,detail
5304275964265076,#再见朋友综艺真要来了#建议邀请王鹤棣×沈月黄景瑜×许魏洲炎亚纶×汪东城井柏然×付辛博李荣浩×单依纯李艺彤×黄婷婷 罚你早睡-的微博视频,1780150201,2026-05-30 14:10:01+08:00,367,113,4,1780558060986,https://m.weibo.cn/detail/5304275964265076,四川,6449528435,罚你早睡-,m,https://m.weibo.cn/u/6449528435?luicode=20000061&lfid=5304275964265076&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0072tyYbly8id1oqdvwh5j30u00u0ae5.jpg?KID=imgbed,tva&Expires=1780567524&ssig=F8kGY7rsoU",,weibo,李白侵权舆情,detail
5292274146610107,#人民日报谈李荣浩单依纯版权风波# 老家做得好，河南郑州做得好，郑州地铁做得好，官方报道的事件为什么不能在地铁告诉广大市民，给各位安利一下郑州地铁，你能看到的地铁站均配有手扶梯，老旧地铁站会额外修建直梯辅助残障人士每号线都会设置一个新风格搭配站内新景观，站内空间大，路标巨无敌清晰，节能扶梯保证上行下行各开一列的同时，车票从不涨价，到达目的地速度永远比高德预测要快，地铁内部&amp;外设人性化，均以服务市民为先。所谓地铁报道那是因为每天都会播，敏感肌别脆弱，并不是针对你们，你们能听到那是因为郑州地铁管理好 车厢安静，播报清晰，画面清楚，内容明确。 欢迎全国朋友们来郑州坐地铁！～不欢迎没素质的/-法/-制/-咖,1777288745,2026-04-27 11:19:05+08:00,439,31,23,1780558060975,https://m.weibo.cn/detail/5292274146610107,江苏,7757965880,-Asin-的星,m,https://m.weibo.cn/u/7757965880?luicode=20000061&lfid=5292274146610107&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008t1DjWly8ibraw29c85j30u00u041s.jpg?KID=imgbed,tva&Expires=1780567500&ssig=%2FDWNcXW34Q",,weibo,李白侵权舆情,detail
5292374578168517,#单依纯近30天掉粉30万##微博声浪计划##听见微博# 最近单依纯的粉丝数据有点惨，第三方监测说她短视频账号30天掉了33.3万粉，这可不是小波动，明眼人都知道，这波流失和她的版权风波还有演唱会的争议脱不了干系。最直接的导火索就是3月28号深圳那场演唱会，未经李荣浩授权就唱了人家的《李白》，还被音著协定性为“强行侵权”。李荣浩直接发微博四连质问，态度特别强硬，说“不要钱，要底线”，这话一下子就戳中了公众对娱乐圈规则意识淡薄的不满。单依纯虽然两次道歉，还说永久停唱这首歌，但第一次道歉把责任推给主办方，被骂没担当，第二次才承认自己是演唱会总监制该负责，这波操作让不少粉丝心寒，光事件初期就流失了大概20万粉。紧接着武汉、郑州站就开了48小时无责退票通道，这波补救反而更坐实了口碑崩塌的事实。郑州站的争议最集中，两天连开，第一天票房看着还行，1.3万人，1100多万票房，但第二天就传出上座率下滑，内场1880元的票二级市场跌到700块，差不多3.7折，黄牛都快哭了。粉丝这边说“近乎满座”，但票价跳水是实打实的，这矛盾谁看了都得打个问号。其实这不是她第一次有争议了。去年《歌手2025》里改编《李白》加那些魔性念白，就被骂“破坏原作意境”，还有人说她“过度炫技”。更关键的是，她在音著协登记的原创作品数量是0，一直靠翻唱，这创作短板在版权风波后被无限放大，大家都质疑她到底有没有真本事。掉粉的主要是路人粉和活粉，核心粉丝反而因为“怜爱心理”更铁了。她工作室现在也在整改，说以后曲目都提前拿授权，但信任这东西碎了，粘起来可不容易。郑州演唱会她用河南方言互动，唱功也还稳，《分身》《珠玉》这些歌也获了赞，但要想真正翻身，光靠这些短期操作不够，得拿出原创作品，把票价定得更合理，最重要的是，真得把版权底线守住，别再犯这种低级错误了。说到底，娱乐圈不缺好嗓子，缺的是守规矩、有担当的人。单依纯要是想走得远，就得平衡好商业和艺术，别再让流量迷了眼。 单依纯近30天掉粉30万 晚风小满安的微博音频,1777312690,2026-04-27 17:58:10+08:00,335,172,1,1780558060964,https://m.weibo.cn/detail/5292374578168517,广东,6476470436,晚风小满安,f,https://m.weibo.cn/u/6476470436?luicode=20000061&lfid=5292374578168517&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/0074iBOAly8i0ouy957zrj30e80e8q4n.jpg?KID=imgbed,tva&Expires=1780567476&ssig=wClYJ2rVpV",,weibo,李白侵权舆情,detail
5282580395988880,我去，明堂唱片这啥情况#李荣浩 打响版权维护第一枪#,1774977575,2026-03-31 17:19:35+08:00,482,23,15,1780558060954,https://m.weibo.cn/detail/5282580395988880,北京,1674150733,二爱夫,m,https://m.weibo.cn/u/1674150733?luicode=20000061&lfid=5282580395988880&launchid=10000360-page_H5,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/63c9834djw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1780567447&ssig=YxAk7wZOrz",,weibo,李白侵权舆情,detail
5297084788114378,#吴彤以为单依纯录的demo是AI#吴彤给单依纯道歉！你知道说人唱歌像AI是什么意思吗？,1778435691,2026-05-10 17:54:51+08:00,457,62,2,1780558060943,https://m.weibo.cn/detail/5297084788114378,北京,1817741191,番茄小寒,f,https://m.weibo.cn/u/1817741191?luicode=20000061&lfid=5297084788114378&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/6c588787ly8hsoo6of0tsj20u00u0wgz.jpg?KID=imgbed,tva&Expires=1780567424&ssig=XNF%2Bafsxty",,weibo,李白侵权舆情,detail
5300972297391647,🥛在李荣浩正版李白下发言,1779362546,2026-05-21 11:22:26+08:00,467,70,4,1780558060930,https://m.weibo.cn/detail/5300972297391647,辽宁,1896789511,超j腰鲀比,m,https://m.weibo.cn/u/1896789511?luicode=20000061&lfid=5300972297391647&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/710eb607ly8id8uk4h6koj20u00u0jte.jpg?KID=imgbed,tva&Expires=1780567396&ssig=Ak6yxunbFX",,weibo,李白侵权舆情,detail
5283631762769577,【#李荣浩陷入版权争议# 】#空耳鉴抄不能证明法律侵权# 从知名歌手被指“旋律雷同”，到热门歌曲的和弦被质疑抄袭，音乐创作中的“套旋律”“撞和弦”问题近来引发争议不断。北京第一中级人民法院结合相关案例提示，“空耳鉴抄”不能证明法律侵权，仅凭听觉相似不能认定抄袭。什么是“空耳鉴抄”，通俗地说，就是指仅凭听觉上两段旋律“听起来像”，就断定一首歌抄袭了另一首。随着数字音乐平台和短视频的蓬勃发展，音乐创作与传播的门槛大幅降低，部分网友将两首歌曲在一起比对时，仅凭听觉上的相似性就断定某作品抄袭了另一作品。作曲家董某某诉歌手李某某等音乐作品著作权侵权案中，董某某认为李某某等制作的歌曲副歌部分抄袭了自己歌曲的副歌，起诉要求赔偿经济损失200万元。对此法院经审理认为，复制行为不仅包括原封不动地照搬他人作品，也包括保留原作品基本内容、仅作非实质性改动。判断其行为是否侵犯复制权，通常需要满足“接触”和“实质性相似”两个要件。该案两首作品部分小节单纯从听觉上确会使听众产生具有相似性的感觉，但在判断是否构成实质性相似时，应结合其在相关段落的整体情况、其在相应段落中所起到的作用以及整体的呈现方式综合判断。如果仅仅以小节数作为比对单位，将可能因为动机、音乐素材的相同或相似，而否认整部作品的独创性，不利于自由创作。根据双方提交的证据，法院在比对曲谱的基础上，由双方邀请专家辅助人，通过现场演奏的方式就两作品进行展示说明，最终认定二者的调式、动机、乐句、旋律等存在差异，未构成实质性相似。故此，法院判决驳回原告全部诉讼请求。法官认为，网友应理性看待音乐作品之间的相似性，“空耳鉴抄”不能替代专业的版权比对。对于音乐创作者而言，在创作过程中应注重保留创作底稿、曲谱、电子音乐工程文件等证据，以便在发生纠纷时证明作品的独创性和完成时间。同时，可借助旋律检索等技术手段，将创作的旋律与已有曲库进行对比，避免“无意识抄袭”的风险。对于被控侵权方，应积极提供曲谱、创作过程记录等证据，必要时可申请专家辅助人进行专业说明。（记者 林靖 通讯员 沈翔 视频：新黄河）#李荣浩 哈尔滨见# #席瑞喊话李荣浩# 李荣浩 北京日报的微博视频,1775228240,2026-04-03 14:57:20+08:00,489,38,23,1780558060886,https://m.weibo.cn/detail/5283631762769577,,1893892941,北京日报,m,https://m.weibo.cn/u/1893892941?luicode=20000061&lfid=5283631762769577&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/0024aA4lly8i51bp1z4bcj60go0goq3g02.jpg?KID=imgbed,tva&Expires=1780567369&ssig=ZurcqDip5W",,weibo,李白侵权舆情,detail
5284066036286738,丁太升谈李荣浩事件：一针见血的“双标”批判丁太升对本轮李荣浩风波的评价，堪称精准戳破双重标准、立场一以贯之的锐评，既护版权底线，也不护名人短。一、支持维权，但不包庇抄袭事件初期，丁太升明确100%支持李荣浩怒怼单依纯：授权被拒仍商演翻唱《李白》，属典型“强行侵权”，批评单依纯团队无版权底线、改编版念白尴尬低俗、审美空洞。他强调“想唱就买授权，不卖就不能唱”，坚决维护原创者权益。二、反手痛批李荣浩“十年抄袭双标”但当李荣浩《小眼睛》被扒抄袭平井坚《Signal》、旋律相似度超90%、商用十年时，丁太升立刻调转枪口，不留情面：• 斥其明知非原创却放任发行、长期获利、不标注、不撤回，是“刻意蒙混过关”；• 直指严以待人、宽以律己：一边当“版权卫士”高调维权，一边对自身抄袭回避十年，人设彻底崩塌；• 要求一码归一码：单依纯侵权该骂，李荣浩抄袭同样要“立正挨打”，名气不能当免责金牌。三、行业定调：原创容不下双标丁太升总结：李荣浩最大问题不是早年扒带，而是十年不作为、靠侵权作品获利、还以道德高地指责他人，破坏行业信任。他呼吁创作者先守自身底线，再谈维权，否则只会沦为舆论笑柄。整轮评价不偏不倚、就事论事：既护版权正义，也拆穿名人双标，把“原创敬畏”放在第一位，也点破当下乐坛“只许州官放火、不许百姓点灯”的畸形生态。,1775331779,2026-04-04 19:42:59+08:00,526,42,10,1780558060875,https://m.weibo.cn/detail/5284066036286738,湖南,2292230172,少吃一碗饭--,f,https://m.weibo.cn/u/2292230172?luicode=20000061&lfid=5284066036286738&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.690.690.180/88a0a81cly8i76v839dptj20j60j63zj.jpg?KID=imgbed,tva&Expires=1780567347&ssig=c5VI0m104k",,weibo,李白侵权舆情,detail
5283386205672085,#网友质疑李荣浩撒谎#是老实人、是内娱活人、是预言家 、是实在人、是文学家、是2026年3月份民选微博king 、是内娱打响维护版权第一枪之人、是高考最严厉的父亲、是360度立体防御无法选中之人……这是谁家满分男请速速领走,1775169695,2026-04-02 22:41:35+08:00,580,23,3,1780558060864,https://m.weibo.cn/detail/5283386205672085,湖南,5029078980,泡菜_lucky,f,https://m.weibo.cn/u/5029078980?luicode=20000061&lfid=5283386205672085&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005ulvb6ly8i6zi1mt8kwj30u00u0mzd.jpg?KID=imgbed,tva&Expires=1780567320&ssig=gloJ8fZnqw",,weibo,李白侵权舆情,detail
5292453352964540,终于明白为什么单依纯的票价一降再降，不是因为侵权影响口碑，没人去了，而是她的演唱会本来定价就虚高。像李荣浩的最高票价才1080元，薛之谦顶流级别，最贵也就1717元。而单依纯一个刚出道没几年，代表作没几首的新歌手，演唱会最高票价1880元，都比李荣浩高出一大截，快追上薛之谦了。再加上她的演唱会原创没几首，大多数都是翻身，那还不如直接听原唱呢！仅仅凭借一个好声音冠军，真的很难撑得起这个价格 追星吃瓜崽的微博视频,1777331471,2026-04-27 23:11:11+08:00,418,199,5,1780558060854,https://m.weibo.cn/detail/5292453352964540,江西,6473935794,追星吃瓜崽,f,https://m.weibo.cn/u/6473935794?luicode=20000061&lfid=5292453352964540&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/00747Yrgly8hy9u7pyigpj30e80e8dge.jpg?KID=imgbed,tva&Expires=1780567292&ssig=pjeQI15u0g",,weibo,李白侵权舆情,detail
5304964954195471,单依纯还一直在掉粉，感觉自从她和李荣浩大战之后，声量下去了很多,1780314469,2026-06-01 11:47:49+08:00,507,115,6,1780558060843,https://m.weibo.cn/detail/5304964954195471,山东,3979866498,今天来爱哪个哥哥,f,https://m.weibo.cn/u/3979866498?luicode=20000061&lfid=5304964954195471&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/ed37f182ly8gyi6fme9ydj20e80e8dgl.jpg?KID=imgbed,tva&Expires=1780567264&ssig=uRSntkdzB1",,weibo,李白侵权舆情,detail
5281823334860035,昨天的单依纯深圳演唱会，强行唱李白，今天直接被李荣浩手撕了啊#李荣浩 单依纯强行侵权##李白# 深圳·深航假日名居 孙纬伦的微博视频,1774797077,2026-03-29 15:11:17+08:00,546,105,50,1780558060832,https://m.weibo.cn/detail/5281823334860035,广东,1942450993,孙纬伦,m,https://m.weibo.cn/u/1942450993?luicode=20000061&lfid=5281823334860035&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/73c77331ly8gb2ywegkw7j20u00u0gob.jpg?KID=imgbed,tva&Expires=1780567237&ssig=p5urrW1j96",,weibo,李白侵权舆情,detail
5293194155920523,实际画面是:今年单依纯正在打折体育馆的二巡舞台唱着唱着，接到了李荣浩控诉强行侵权唱《李白》的消息；到演唱会开完，那边才收到人民日报，还有几十家媒体争相报道，于是在演唱会庆功宴上，多加了一条道歉！,1777508092,2026-04-30 00:14:52+08:00,613,93,8,1780558060822,https://m.weibo.cn/detail/5293194155920523,辽宁,1896789511,超j腰鲀比,m,https://m.weibo.cn/u/1896789511?luicode=20000061&lfid=5293194155920523&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/710eb607ly8id8uk4h6koj20u00u0jte.jpg?KID=imgbed,tva&Expires=1780567210&ssig=XQlP8heDjQ",,weibo,李白侵权舆情,detail
5282320877622464,单依纯开始退票了看了一下原定演出时间地点都不变，这次退票也是给了粉丝一个选择。如果受到这次舆论影响，不喜欢她了，不想去看了，就可以直接退票。想去看演唱会，可以按照原计划直接去，目测退票的人不多。只不过这次事件也给单依纯提了一个醒，还是得有自己的原创作品，不然太被动了。#单依纯演唱会退票#,1774915701,2026-03-31 00:08:21+08:00,648,72,1,1780558060811,https://m.weibo.cn/detail/5282320877622464,黑龙江,5794124185,娱闻星空,m,https://m.weibo.cn/u/5794124185?luicode=20000061&lfid=5282320877622464&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.752.752.180/006k7ynTly8hzljamu9o7j30kw0kwwfk.jpg?KID=imgbed,tva&Expires=1780567181&ssig=Juv0E026P%2F",,weibo,李白侵权舆情,detail
5282067619513219,#李荣浩说不需要赔偿#单依纯深夜再次诚恳致歉，#单依纯# 承担全额版权使用费及赔偿，网友让李荣浩得绕人处且饶人，昨晚歌手单依纯就演唱会未获授权演唱李荣浩《李白》一事，发布长文诚恳道歉。• 停唱《李白》并删除所有相关宣传物料• 个人承担全额版权费及赔偿• 承诺完善巡演版权审核流程，杜绝再犯随后李荣浩公开回应，称自己私信遭恶意辱骂，虽保留追责权利，但表示“不需要赔偿，本就愿意授权”，最后暖心叮嘱单依纯“早点休息”。,1774855319,2026-03-30 07:21:59+08:00,649,77,4,1780558060799,https://m.weibo.cn/detail/5282067619513219,山东,6069348113,甜仃,m,https://m.weibo.cn/u/6069348113?luicode=20000061&lfid=5282067619513219&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006CKmHvly8i1p8ppclo7j30u00u076t.jpg?KID=imgbed,tva&Expires=1780567154&ssig=tXpdZ2tPNb",,weibo,李白侵权舆情,detail
5290656878560731,现在全网最毒的一句话，就是“这周深圳见”了吧。不是因为它有多普通，也不是因为它多顺口，而是因为谁沾谁倒霉，简直是内娱魔咒。单依纯粉丝刚说完，她就被爆翻唱李荣浩《李白》侵权，演唱会门票直接卖不动。华晨宇粉丝刚说完，不仅深圳演唱会门票打到2折，之前官宣的三块地也悬了，演唱会直接开不成。就这么一句平常话，愣是成了歌手深圳场的“翻车预警”，谁喊谁中招，这玄学也是没谁了。以后谁再敢说“这周深圳见”，粉丝估计得先拦着：别喊！怕了怕了！ #华晨宇演唱会延期#,1776903158,2026-04-23 00:12:38+08:00,684,90,1,1780558060788,https://m.weibo.cn/detail/5290656878560731,江西,7996622820,精神小妹ovo,f,https://m.weibo.cn/u/7996622820?luicode=20000061&lfid=5290656878560731&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008Jb0Tqly8icr02ikodfj30u00u0wiq.jpg?KID=imgbed,tva&Expires=1780567129&ssig=BGqfnEQcpM",,weibo,李白侵权舆情,detail
5289418643737020,去年歌手2025邀请单依纯，现场倒数第一做票云端第一，强行侵权不仅被原创点名而且被人民日报批评，确实对今年歌手2026请人造成了些影响。至于正面还是负面，大家自行判断@Viptranslator,1776607940,2026-04-19 14:12:20+08:00,684,95,6,1780558060777,https://m.weibo.cn/detail/5289418643737020,河南,5780740440,乔宸一,m,https://m.weibo.cn/u/5780740440?luicode=20000061&lfid=5289418643737020&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006jdoF2ly8i8wz4ldbhjj30u00u0go6.jpg?KID=imgbed,tva&Expires=1780567106&ssig=1k1of3YkKe",,weibo,李白侵权舆情,detail
5301892846715258,#单依纯终于原谅观众了#？？？观众错在不应该在她强行侵权演唱会唱李白被李荣浩公开指责时没有替她说话，不应该站在正义的一方，应该无脑挺她吗？一个歌手没有代表作全靠翻唱开演唱会，总搞一些迷惑发言，还这么傲慢无礼，这种人到底怎么🔥的？,1779582021,2026-05-24 00:20:21+08:00,686,121,4,1780558060766,https://m.weibo.cn/detail/5301892846715258,陕西,7766285690,顶流皇后,f,https://m.weibo.cn/u/7766285690?luicode=20000061&lfid=5301892846715258&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.511.511.180/008tAxGqly8iccfnr713xj30e70e7wfa.jpg?KID=imgbed,tva&Expires=1780567081&ssig=vt44QAmINR",,weibo,李白侵权舆情,detail
5302286903412057,#人民日报曾评单依纯李白改编争议#单依纯粉丝好喜欢给路人发放粉籍哦～看来是已经忘了官方怎么点评李白改编争议和单依纯强行侵权事件的哦对了，还有路人的真实评价👇🏻单依纯,1779675972,2026-05-25 02:26:12+08:00,722,89,19,1780558060754,https://m.weibo.cn/detail/5302286903412057,福建,2439767217,犹抱被子半遮面,f,https://m.weibo.cn/u/2439767217?luicode=20000061&lfid=5302286903412057&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/916be4b1ly8icubkbrxl3j20u00u0k0c.jpg?KID=imgbed,tva&Expires=1780567052&ssig=7ZRHiFkADK",,weibo,李白侵权舆情,detail
